matrix_name,reordering,m,k,nnz,nth,median_GFLOPS_yax_basic,median_GFLOPS_yax_flushed_basic,median_GFLOPS_yax_xyp_basic,median_GFLOPS_cg_basic_spmv,median_GFLOPS_cg_basic_all
GD99_b,baseline,64,64,252,14,0.2281285,0.20677099999999998,0.223588,0.1969475,0.07626669999999999
GD99_b,baseline,64,64,252,15,0.222211,0.195828,0.197379,0.19997900000000002,0.0749727
GD99_b,baseline,64,64,252,16,0.21266000000000002,0.1827835,0.18121199999999998,0.1884295,0.07070214999999999
GD99_b,baseline,64,64,252,17,0.205436,0.17837550000000002,0.172513,0.1864255,0.06765104999999999
GD99_b,baseline,64,64,252,18,0.19218400000000002,0.1731835,0.169333,0.1670285,0.0647919
cvxbqp1,baseline,50000,50000,349968,1,2.126125,2.14939,2.166055,2.0264699999999998,2.265545
cvxbqp1,baseline,50000,50000,349968,2,4.21679,4.24469,3.3116700000000003,3.1296,3.118535
cvxbqp1,baseline,50000,50000,349968,4,8.760405,8.644015,6.565085,6.217560000000001,5.3317250000000005
cvxbqp1,baseline,50000,50000,349968,8,17.5697,17.674100000000003,11.1888,11.350249999999999,7.868645
cvxbqp1,baseline,50000,50000,349968,9,20.15775,20.02075,12.1001,12.3224,8.226600000000001
cvxbqp1,baseline,50000,50000,349968,14,29.9238,29.64815,18.7262,18.86365,9.716095
cvxbqp1,baseline,50000,50000,349968,15,31.32195,31.7836,19.8502,20.1369,9.94633
cvxbqp1,baseline,50000,50000,349968,16,33.3247,33.1426,20.58025,20.341549999999998,9.918495
cvxbqp1,baseline,50000,50000,349968,17,35.0608,34.7633,22.4602,22.193350000000002,10.11815
cvxbqp1,baseline,50000,50000,349968,18,36.62755,36.427400000000006,21.875,22.25065,10.119250000000001
CurlCurl_4,baseline,2380515,2380515,26515867,1,0.371427,0.3735775,0.37417049999999996,0.3706525,0.4518
CurlCurl_4,baseline,2380515,2380515,26515867,2,0.7382975,0.7433175000000001,0.743474,0.7382625,0.8750964999999999
CurlCurl_4,baseline,2380515,2380515,26515867,4,1.465385,1.467155,1.463505,1.45932,1.656975
CurlCurl_4,baseline,2380515,2380515,26515867,8,2.849215,2.8456599999999996,2.8455500000000002,2.830245,2.97882
CurlCurl_4,baseline,2380515,2380515,26515867,9,3.1656899999999997,3.16581,3.15417,3.151235,3.271665
CurlCurl_4,baseline,2380515,2380515,26515867,14,4.584415,4.573645,4.54041,4.5206800000000005,4.40702
CurlCurl_4,baseline,2380515,2380515,26515867,15,4.774705000000001,4.76996,4.73327,4.701815,4.577545
CurlCurl_4,baseline,2380515,2380515,26515867,16,4.931055000000001,4.928710000000001,4.908615,4.862965,4.6510549999999995
CurlCurl_4,baseline,2380515,2380515,26515867,17,5.057615,5.08343,5.0450099999999996,5.01529,4.772435
CurlCurl_4,baseline,2380515,2380515,26515867,18,5.28079,5.25977,5.257070000000001,5.243650000000001,4.8935200000000005
fl2010,baseline,484481,484481,2346294,1,0.6236630000000001,0.622601,0.6319520000000001,0.51758,0.802861
fl2010,baseline,484481,484481,2346294,2,1.099585,1.227995,1.2279200000000001,1.0070299999999999,1.4571649999999998
fl2010,baseline,484481,484481,2346294,4,2.4794549999999997,2.4973650000000003,2.485185,2.0397600000000002,2.67383
fl2010,baseline,484481,484481,2346294,8,5.43652,5.397085,5.437395,4.443085,4.810969999999999
fl2010,baseline,484481,484481,2346294,9,6.113519999999999,6.079645,6.149675,5.0257249999999996,5.1986349999999995
fl2010,baseline,484481,484481,2346294,14,10.27025,10.0327,10.24925,8.5617,7.127725
fl2010,baseline,484481,484481,2346294,15,10.9529,10.9775,10.99695,9.36675,7.45543
fl2010,baseline,484481,484481,2346294,16,11.918500000000002,11.815249999999999,11.78925,10.12985,7.73818
fl2010,baseline,484481,484481,2346294,17,12.71,12.6829,12.6138,10.91675,8.032755
fl2010,baseline,484481,484481,2346294,18,13.51765,13.43555,13.341899999999999,11.6744,8.295960000000001
bcsstk10,baseline,1086,1086,22070,1,2.110325,2.133505,2.14227,2.10421,2.0871750000000002
bcsstk10,baseline,1086,1086,22070,2,4.069685,4.083265,3.97499,3.969055,3.09156
bcsstk10,baseline,1086,1086,22070,4,7.24624,7.283335,7.164415,7.014735,4.10347
bcsstk10,baseline,1086,1086,22070,8,10.8118,10.53355,10.4709,10.7047,4.01783
bcsstk10,baseline,1086,1086,22070,9,11.4668,11.0571,5.70008,11.23605,4.026255
bcsstk10,baseline,1086,1086,22070,14,11.814350000000001,11.42795,7.34623,11.159749999999999,3.12777
bcsstk10,baseline,1086,1086,22070,15,11.86035,11.249099999999999,7.556744999999999,11.802299999999999,3.029485
bcsstk10,baseline,1086,1086,22070,16,11.593150000000001,11.3452,7.914630000000001,11.6615,2.98503
bcsstk10,baseline,1086,1086,22070,17,11.62215,11.186399999999999,10.4921,11.1781,2.881165
bcsstk10,baseline,1086,1086,22070,18,11.38515,10.8055,8.068435000000001,10.392900000000001,2.668685
c-73b,baseline,169422,169422,1279274,1,1.62463,1.6379700000000001,1.6386850000000002,1.5339200000000002,1.790375
c-73b,baseline,169422,169422,1279274,2,2.909255,2.91288,2.840015,2.678185,2.8101599999999998
c-73b,baseline,169422,169422,1279274,4,3.47041,3.4683349999999997,3.3153,3.16146,3.581705
c-73b,baseline,169422,169422,1279274,8,3.82981,3.81935,3.71266,3.658825,4.32226
c-73b,baseline,169422,169422,1279274,9,3.844335,3.8442800000000004,3.7398800000000003,3.7294650000000003,4.416665
c-73b,baseline,169422,169422,1279274,14,3.975415,3.973185,3.88091,3.884255,4.66913
c-73b,baseline,169422,169422,1279274,15,3.98772,3.99108,3.937325,3.905855,4.705864999999999
c-73b,baseline,169422,169422,1279274,16,4.00434,4.007035,3.956545,3.9222,4.73484
c-73b,baseline,169422,169422,1279274,17,4.011710000000001,4.02201,3.97383,3.935815,4.75988
c-73b,baseline,169422,169422,1279274,18,4.0241050000000005,4.02985,3.98423,3.9484899999999996,4.77225
dwt_162,baseline,162,162,1182,1,1.120328,1.52406,1.64506,1.53476,1.0523150000000001
dwt_162,baseline,162,162,1182,2,1.92502,1.782835,1.78147,1.64107,0.7705975
dwt_162,baseline,162,162,1182,4,1.971165,1.73594,1.4570699999999999,1.7610000000000001,0.6437765
dwt_162,baseline,162,162,1182,8,1.34212,1.3252700000000002,1.40583,1.371605,0.424578
dwt_162,baseline,162,162,1182,9,1.30104,1.23347,1.3490199999999999,1.306105,0.39493500000000004
dwt_162,baseline,162,162,1182,14,0.9583815,0.9342824999999999,0.9909840000000001,0.97824,0.2799875
dwt_162,baseline,162,162,1182,15,0.9228655,0.875461,0.8932694999999999,0.9094690000000001,0.260357
dwt_162,baseline,162,162,1182,16,0.9460425,0.825629,0.88796,0.8997175,0.25383900000000004
dwt_162,baseline,162,162,1182,17,0.8819615,0.8658695000000001,0.828573,0.8194315,0.2388025
dwt_162,baseline,162,162,1182,18,0.8242675,0.7851315,0.782044,0.8178685,0.2335525
t3dh_a,baseline,79171,79171,4352105,1,0.6897945000000001,0.6601984999999999,0.679581,0.648368,0.688768
t3dh_a,baseline,79171,79171,4352105,2,1.16767,1.147655,1.17176,1.201155,1.26199
t3dh_a,baseline,79171,79171,4352105,4,2.3493950000000003,2.214375,2.22384,2.26456,2.3527649999999998
t3dh_a,baseline,79171,79171,4352105,8,4.819775,4.69398,4.6357800000000005,4.703855,4.74929
t3dh_a,baseline,79171,79171,4352105,9,5.59648,5.2429950000000005,5.655654999999999,5.4855,5.47855
t3dh_a,baseline,79171,79171,4352105,14,10.6893,10.5115,10.94765,10.623349999999999,9.891594999999999
t3dh_a,baseline,79171,79171,4352105,15,12.1348,12.0849,12.725249999999999,12.18395,11.1863
t3dh_a,baseline,79171,79171,4352105,16,13.906849999999999,13.73235,14.32385,13.3372,12.103349999999999
t3dh_a,baseline,79171,79171,4352105,17,16.586350000000003,15.40785,16.00805,15.6164,13.73215
t3dh_a,baseline,79171,79171,4352105,18,15.5313,17.8257,18.69895,17.4155,15.06345
crack_dual,baseline,20141,20141,60086,1,1.7115200000000002,1.872945,1.9028100000000001,1.4899200000000001,2.143475
crack_dual,baseline,20141,20141,60086,2,3.49653,3.535225,2.5505649999999997,2.1880499999999996,2.49047
crack_dual,baseline,20141,20141,60086,4,6.87992,6.79433,4.65946,4.205275,4.176015
crack_dual,baseline,20141,20141,60086,8,12.1632,12.31325,7.781385,7.41392,5.549745
crack_dual,baseline,20141,20141,60086,9,13.4574,13.354,8.61195,8.22175,5.75744
crack_dual,baseline,20141,20141,60086,14,17.5353,17.4512,11.8673,11.234100000000002,6.154680000000001
crack_dual,baseline,20141,20141,60086,15,18.12905,17.7014,12.183599999999998,11.561399999999999,6.13489
crack_dual,baseline,20141,20141,60086,16,18.58245,18.0591,12.409849999999999,12.011800000000001,6.134705
crack_dual,baseline,20141,20141,60086,17,18.74605,18.7481,12.81085,12.265699999999999,5.99163
crack_dual,baseline,20141,20141,60086,18,19.09505,18.8203,13.294,12.54995,6.05012
bcsstm26,baseline,1922,1922,1922,1,0.7733300000000001,0.9362265000000001,0.952895,0.76858,1.75819
bcsstm26,baseline,1922,1922,1922,2,1.54566,1.524535,1.5597400000000001,1.166115,1.896765
bcsstm26,baseline,1922,1922,1922,4,2.079125,1.948425,1.035695,1.809425,2.13545
bcsstm26,baseline,1922,1922,1922,8,1.92042,1.824905,1.3452199999999999,1.8551549999999999,1.722095
bcsstm26,baseline,1922,1922,1922,9,1.8622299999999998,1.7480699999999998,1.3234949999999999,1.663385,1.59097
bcsstm26,baseline,1922,1922,1922,14,1.469245,1.41093,1.26797,1.35277,1.26497
bcsstm26,baseline,1922,1922,1922,15,1.495745,1.360585,1.255,1.3002500000000001,1.23804
bcsstm26,baseline,1922,1922,1922,16,1.3467,1.2330649999999999,1.205085,1.292965,1.179165
bcsstm26,baseline,1922,1922,1922,17,1.36437,1.2217449999999999,1.168075,1.277495,1.13242
bcsstm26,baseline,1922,1922,1922,18,1.300935,1.18224,1.1730550000000002,1.1563949999999998,1.09195
ship_001,baseline,34920,34920,4644230,1,0.6623275,0.6453295,0.654868,0.639416,0.6562155000000001
ship_001,baseline,34920,34920,4644230,2,1.1067300000000002,1.09716,1.117105,1.136825,1.1623350000000001
ship_001,baseline,34920,34920,4644230,4,2.163095,1.99919,2.07013,2.050865,2.085945
ship_001,baseline,34920,34920,4644230,8,3.866935,3.82074,3.83331,3.8702550000000002,3.8969
ship_001,baseline,34920,34920,4644230,9,4.362475,4.3447949999999995,4.352505,4.3805700000000005,4.398339999999999
ship_001,baseline,34920,34920,4644230,14,7.851755,7.81285,7.712155,7.903840000000001,7.7382550000000005
ship_001,baseline,34920,34920,4644230,15,9.036290000000001,8.689879999999999,8.856770000000001,8.78533,8.53677
ship_001,baseline,34920,34920,4644230,16,10.27265,9.877015,10.30505,10.4331,10.01937
ship_001,baseline,34920,34920,4644230,17,11.247900000000001,10.74925,11.30095,11.301449999999999,10.8203
ship_001,baseline,34920,34920,4644230,18,12.61015,12.2727,13.01925,12.886800000000001,12.1543
dwt_869,baseline,869,869,7285,1,1.7104750000000002,1.88489,1.906625,1.86939,1.873385
dwt_869,baseline,869,869,7285,2,3.290465,3.313635,3.2534150000000004,3.11891,2.14358
dwt_869,baseline,869,869,7285,4,5.24817,5.267810000000001,4.70738,5.18787,2.428345
dwt_869,baseline,869,869,7285,8,6.196635,5.89893,3.942925,5.824479999999999,1.9316849999999999
dwt_869,baseline,869,869,7285,9,6.05963,5.63302,5.32402,5.709975,1.880895
dwt_869,baseline,869,869,7285,14,4.947245000000001,4.68655,4.03603,4.810745000000001,1.40611
dwt_869,baseline,869,869,7285,15,4.8738,4.6364,4.459435,4.7228449999999995,1.360275
dwt_869,baseline,869,869,7285,16,4.95471,4.329665,3.83599,4.856999999999999,1.32129
dwt_869,baseline,869,869,7285,17,4.646145,4.318395,4.4045950000000005,4.54574,1.233555
dwt_869,baseline,869,869,7285,18,4.390029999999999,4.346970000000001,4.3728549999999995,4.29045,1.19119
srb1,baseline,54924,54924,2962152,1,0.9466605,1.094225,1.1090499999999999,1.08118,1.1344750000000001
srb1,baseline,54924,54924,2962152,2,2.078875,2.055305,2.09044,2.0786350000000002,2.13471
srb1,baseline,54924,54924,2962152,4,4.28578,4.125145,4.27364,4.096905,4.120635
srb1,baseline,54924,54924,2962152,8,10.8869,10.226849999999999,10.39715,10.39255,9.67989
srb1,baseline,54924,54924,2962152,9,13.225950000000001,12.528500000000001,12.9235,12.472100000000001,11.304400000000001
srb1,baseline,54924,54924,2962152,14,25.18345,24.99585,25.25275,25.20055,19.83165
srb1,baseline,54924,54924,2962152,15,27.87385,26.91285,27.67485,27.209049999999998,20.8165
srb1,baseline,54924,54924,2962152,16,29.53465,28.76905,29.23735,29.0908,22.00085
srb1,baseline,54924,54924,2962152,17,31.53255,30.728,31.6062,31.1746,22.7955
srb1,baseline,54924,54924,2962152,18,33.557199999999995,32.2504,33.468199999999996,33.20205,23.737299999999998
rgg_n_2_15_s0,baseline,32768,32768,320480,1,1.3253300000000001,1.329675,1.328815,1.1782,1.4509750000000001
rgg_n_2_15_s0,baseline,32768,32768,320480,2,2.659875,2.63382,2.6357850000000003,2.344335,2.5225350000000004
rgg_n_2_15_s0,baseline,32768,32768,320480,4,5.329409999999999,5.319085,5.26415,4.683705,4.536695
rgg_n_2_15_s0,baseline,32768,32768,320480,8,10.556999999999999,10.51575,10.41305,9.34145,7.3788149999999995
rgg_n_2_15_s0,baseline,32768,32768,320480,9,11.8462,11.8576,11.67365,10.51925,7.89946
rgg_n_2_15_s0,baseline,32768,32768,320480,14,17.984,17.89215,17.572499999999998,16.0669,9.50394
rgg_n_2_15_s0,baseline,32768,32768,320480,15,19.25325,19.12915,18.75825,17.187849999999997,9.756440000000001
rgg_n_2_15_s0,baseline,32768,32768,320480,16,20.07705,20.116300000000003,19.7468,18.1972,10.072
rgg_n_2_15_s0,baseline,32768,32768,320480,17,21.492350000000002,21.08915,20.69025,19.0659,10.213450000000002
rgg_n_2_15_s0,baseline,32768,32768,320480,18,22.6999,22.44615,21.9542,20.31105,10.413450000000001
rail_5177,baseline,5177,5177,35185,1,1.404185,1.3977849999999998,1.415625,1.4117899999999999,1.76275
rail_5177,baseline,5177,5177,35185,2,2.73022,2.6990600000000002,2.561525,2.598515,2.58148
rail_5177,baseline,5177,5177,35185,4,5.35502,5.394970000000001,4.84812,5.0533,3.9784249999999997
rail_5177,baseline,5177,5177,35185,8,9.840065,9.78114,8.9032,8.89128,4.8723600000000005
rail_5177,baseline,5177,5177,35185,9,10.9427,10.92025,9.33658,9.700855,4.94477
rail_5177,baseline,5177,5177,35185,14,13.323550000000001,13.481,11.65045,12.8991,4.7368749999999995
rail_5177,baseline,5177,5177,35185,15,13.84995,13.5302,11.657399999999999,12.50275,4.595195
rail_5177,baseline,5177,5177,35185,16,13.9866,13.922699999999999,7.412425,12.6249,4.503785
rail_5177,baseline,5177,5177,35185,17,14.3058,13.914000000000001,7.821054999999999,12.77845,4.40739
rail_5177,baseline,5177,5177,35185,18,13.53185,14.393799999999999,12.3004,12.497900000000001,4.371435
spaceStation_12,baseline,1410,1410,19728,1,1.8517649999999999,1.9069099999999999,1.9351099999999999,1.923325,1.9822
spaceStation_12,baseline,1410,1410,19728,2,3.3025900000000004,3.27492,3.1295,3.107375,2.572635
spaceStation_12,baseline,1410,1410,19728,4,4.853425,4.804715,4.57567,4.582855,3.2335000000000003
spaceStation_12,baseline,1410,1410,19728,8,7.902365,7.951005,7.22053,7.367445,3.312615
spaceStation_12,baseline,1410,1410,19728,9,8.46423,8.401074999999999,7.878985,8.10443,3.33852
spaceStation_12,baseline,1410,1410,19728,14,9.28837,9.678975000000001,5.92241,8.974454999999999,2.83085
spaceStation_12,baseline,1410,1410,19728,15,9.416615,9.72286,8.72605,8.8475,2.84493
spaceStation_12,baseline,1410,1410,19728,16,9.38981,9.403845,8.907595,8.97742,2.64012
spaceStation_12,baseline,1410,1410,19728,17,9.314745,9.343665,9.28815,9.53246,2.5820350000000003
spaceStation_12,baseline,1410,1410,19728,18,9.165245,9.396844999999999,8.77112,8.7362,2.456645
ukerbe1,baseline,5981,5981,15704,1,1.28221,1.338705,1.351495,1.26386,1.959425
ukerbe1,baseline,5981,5981,15704,2,2.538805,2.4978350000000002,2.4367650000000003,2.3844450000000004,2.68423
ukerbe1,baseline,5981,5981,15704,4,4.354655,3.93143,3.81962,3.974705,3.517385
ukerbe1,baseline,5981,5981,15704,8,7.25483,6.8548849999999995,6.20397,6.261725,4.018685
ukerbe1,baseline,5981,5981,15704,9,7.87634,7.396929999999999,6.23427,6.563829999999999,4.014535
ukerbe1,baseline,5981,5981,15704,14,8.507055000000001,8.14395,5.378275,7.277945000000001,3.627765
ukerbe1,baseline,5981,5981,15704,15,8.22317,8.40345,5.118225,7.0715,3.521395
ukerbe1,baseline,5981,5981,15704,16,8.284755,8.179035,5.947565,7.30687,3.47141
ukerbe1,baseline,5981,5981,15704,17,8.18028,8.053139999999999,6.09091,7.28303,3.349595
ukerbe1,baseline,5981,5981,15704,18,8.11927,7.59618,6.1605550000000004,7.3421199999999995,3.307665
pfinan512,baseline,74752,74752,596992,1,1.84184,1.9168500000000002,1.918065,1.9241350000000002,2.13343
pfinan512,baseline,74752,74752,596992,2,3.561955,3.67578,3.626525,3.6238,3.355265
pfinan512,baseline,74752,74752,596992,4,7.292624999999999,7.180285,7.07623,6.89276,5.63624
pfinan512,baseline,74752,74752,596992,8,15.37805,15.324349999999999,14.539449999999999,13.498750000000001,8.80501
pfinan512,baseline,74752,74752,596992,9,17.093249999999998,17.1807,16.50335,15.143049999999999,9.329744999999999
pfinan512,baseline,74752,74752,596992,14,26.089199999999998,25.6595,24.6697,23.4243,11.36115
pfinan512,baseline,74752,74752,596992,15,27.521,28.06835,26.42595,25.1238,11.554300000000001
pfinan512,baseline,74752,74752,596992,16,30.076700000000002,28.5123,27.6197,26.591,11.7945
pfinan512,baseline,74752,74752,596992,17,31.7892,30.9939,29.5293,27.65685,11.9525
pfinan512,baseline,74752,74752,596992,18,33.49655,31.557450000000003,30.9752,29.5387,12.149249999999999
mycielskian15,baseline,24575,24575,11111110,1,0.4497225,0.41925500000000004,0.419837,0.4197195,0.423392
mycielskian15,baseline,24575,24575,11111110,2,0.5927359999999999,0.6257405,0.6221975,0.624795,0.6292850000000001
mycielskian15,baseline,24575,24575,11111110,4,0.85852,0.9185335,0.913589,0.9064620000000001,0.9119545
mycielskian15,baseline,24575,24575,11111110,8,1.283145,1.34462,1.3409499999999999,1.329445,1.33114
mycielskian15,baseline,24575,24575,11111110,9,1.3293,1.368725,1.36595,1.358785,1.3605
mycielskian15,baseline,24575,24575,11111110,14,1.6554000000000002,1.689015,1.69076,1.6881,1.684895
mycielskian15,baseline,24575,24575,11111110,15,1.74681,1.7733949999999998,1.77382,1.77624,1.7715299999999998
mycielskian15,baseline,24575,24575,11111110,16,1.9098549999999999,1.93182,1.932675,1.93533,1.92222
mycielskian15,baseline,24575,24575,11111110,17,1.95686,1.975655,1.9731,1.97793,1.9674749999999999
mycielskian15,baseline,24575,24575,11111110,18,1.990195,2.008045,2.0067250000000003,2.014895,2.005345
freeFlyingRobot_1,baseline,798,798,5246,1,1.775825,1.9038400000000002,1.966865,1.82559,1.81599
freeFlyingRobot_1,baseline,798,798,5246,2,3.20652,3.03617,3.05518,2.851805,1.863105
freeFlyingRobot_1,baseline,798,798,5246,4,4.6881900000000005,4.518495,2.422215,3.9724399999999997,2.028165
freeFlyingRobot_1,baseline,798,798,5246,8,4.8907,4.92551,3.1769499999999997,4.86088,1.63362
freeFlyingRobot_1,baseline,798,798,5246,9,4.825245000000001,4.571425,3.221875,4.66827,1.55398
freeFlyingRobot_1,baseline,798,798,5246,14,4.23814,3.837555,3.090625,3.516705,1.11461
freeFlyingRobot_1,baseline,798,798,5246,15,3.8215250000000003,3.758305,3.349135,3.6725149999999998,1.131
freeFlyingRobot_1,baseline,798,798,5246,16,3.687205,3.32252,3.4962400000000002,3.512205,1.043085
freeFlyingRobot_1,baseline,798,798,5246,17,3.590665,3.40002,3.28546,3.50959,1.04044
freeFlyingRobot_1,baseline,798,798,5246,18,3.5114,3.2453250000000002,3.447885,3.3044700000000002,0.976828
G53,baseline,1000,1000,11828,1,1.45001,1.488645,1.509935,1.44318,1.560445
G53,baseline,1000,1000,11828,2,2.3059149999999997,2.272315,2.2506000000000004,2.2169749999999997,1.95545
G53,baseline,1000,1000,11828,4,3.2629099999999998,3.213495,3.1757600000000004,3.1378399999999997,2.287125
G53,baseline,1000,1000,11828,8,4.339485,4.2504100000000005,4.21638,4.158975,2.277155
G53,baseline,1000,1000,11828,9,4.490385,4.4113299999999995,4.04169,4.303065,2.1527450000000004
G53,baseline,1000,1000,11828,14,4.925195,4.9359649999999995,4.815564999999999,4.79939,1.8440400000000001
G53,baseline,1000,1000,11828,15,5.106,4.9482,4.915425,4.785785000000001,1.7834349999999999
G53,baseline,1000,1000,11828,16,5.019855,4.956305,4.4664850000000005,4.885055,1.701555
G53,baseline,1000,1000,11828,17,5.072100000000001,5.01182,4.9212050000000005,4.85195,1.6716199999999999
G53,baseline,1000,1000,11828,18,5.05746,5.099345,4.8630700000000004,4.855065,1.6326049999999999
pli,baseline,22695,22695,1350309,1,1.727105,1.73753,1.74493,1.72943,1.772185
pli,baseline,22695,22695,1350309,2,3.003545,3.0012,3.0156099999999997,2.96687,2.97224
pli,baseline,22695,22695,1350309,4,5.771825,5.784705000000001,5.7711950000000005,5.72317,5.5607050000000005
pli,baseline,22695,22695,1350309,8,11.57385,11.57,11.5586,11.4223,10.3731
pli,baseline,22695,22695,1350309,9,13.014800000000001,12.981950000000001,12.95985,12.82275,11.4199
pli,baseline,22695,22695,1350309,14,20.22765,20.16255,20.12625,19.93845,16.14825
pli,baseline,22695,22695,1350309,15,21.6642,21.55215,21.55235,21.3495,16.9287
pli,baseline,22695,22695,1350309,16,23.07935,22.92465,23.0405,22.7318,17.77315
pli,baseline,22695,22695,1350309,17,24.426499999999997,24.2906,24.33485,24.08965,18.42255
pli,baseline,22695,22695,1350309,18,25.871450000000003,25.61125,25.725450000000002,25.48035,19.08725
coAuthorsCiteseer,baseline,227320,227320,1628268,1,0.9327125,0.9327565,0.933567,0.8265485,1.127715
coAuthorsCiteseer,baseline,227320,227320,1628268,2,1.50619,1.520385,1.47116,1.286515,1.6894550000000002
coAuthorsCiteseer,baseline,227320,227320,1628268,4,2.58826,2.57575,2.50733,2.1949899999999998,2.751315
